id,text,sentiment,
23827,jahile female manche lai kina aanyai huncha astha raaut it’s game of voice of nepal...arko taali heraumna trishna la k garcha...k ko karya besteta ho ahile covid ko belama...,Non Abusive,
17228,herda sarai pir layo nanu lai dekherw 😭 yatti ramro family xoderw kasto khateni rahexa tyo aaimai,Non Abusive,
27879,k saro runche mantri hau alik kada vayerw jimmewari linw nwsakne.,Abusive,
27240,ani live performance vanera sabailai track ma gauna laune ? nonsense,Abusive,
31806,boycott prayas lawar n anmol lawar,Abusive,
16479,bhuvan pangeni acting garna chai aaudaina aajai film board ko head rey muji khatey,Abusive,
13828,this is over acting.......narad ji,Abusive,
18314,nishedh lamxane bhagwsn ta ko hos khatsy khukuri khsnxss bideshi ko dslal yo india bata aako dalal ho uslai kutnu parxa dhulai hannu parx,Abusive,
11742,lahure ko maya le matiya ho.din rat raksi khaera kutni gaje k ta hos.tyo kuchiya vado jasti.vanda ramri mrd garira dikhaunus.hjr job x.hnc hununx .tyo vanda ramri jati vetnu hunx bro,Abusive,
23818,moreko manchi lai vetera k grnu ta aba crash hunda tyo din ma government bata helicopter ni xina ....x vane tehti bella jeudo ni vetna sakx ..fuck up nepal government,Abusive,
13223,kapil karmacharya sunauna matra bolne ho bhane podcast tira lagey huncha ta. why bother interviewing 🙄,Non Abusive,
13225,madhav lai lanu hudina.. he is not loyal and he may protest again... he is just not appropriate,Non Abusive,
24595,yesto manche ni sallahakar hunxa? yeslai ta sallaha kasari dine pani thaha xaina... he is most worst person which pm has in his team.,Abusive,
17886,komo graphics man parena,Non Abusive,
23130,anmol ko film ab bahiskar garnu parne ho ta 😢😅,Abusive,
26825,amit ji chup bsdk,Abusive,
17826,dukh parda vikh magxan paxi chak farkaufai ufrinxan,Abusive,
22271,nepal embassy is a unit that exists only to manage politically connected near n dear ones….it dsnt work for support n rights of working class nepali citizens….democracy aye paxi ta neta haru ko chada tantra suru vayo…,Non Abusive,
14942,g bon vai timi jati nai rehab ko kura gara ne you still not clean bro,Abusive,
12636,history yad xain kya ho babita lai,Non Abusive,
14481,ava comment off gardinu patrakar dai asari arulai tourcher huncha bhane off gsrdinu comment le jhan tourcher diyo bicharalai,Abusive,
13595,yo politics khatey ho,Abusive,
15344,shristi looking so innocent bt plz saugat ji le look change garnuparyo kasto pagal jsto dekhiyako 😂,Abusive,
16098,"all he is lying .... herdai piyera aaye jasto cha ... oh plz , have some shame ...",Abusive,
10202,yo laxman kukur hoo,Abusive,
15316,i’m buddhist follower but i’m don’t like aang kaji sherpa,Non Abusive,
26127,sry hjrko intarvo line tarika vayan plz siknuhola katy nij cousin garnu vko ? ceare garnuhola aafno program ko,Non Abusive,
13299,"ke driver le lock down na manne ta,,,,,,?",Non Abusive,
22937,desh bechne lai samaunu hola ...sarir bechna t badhyata le ho ...yedi over 18 ho vane they have their freedom if they have understanding between them,Abusive,
31379,kk na vaa zastai 😤,Non Abusive,
22179,oee dhamla muzzi korean movie hindi ma dobbs hunx tyo hindi movie vayo r kun chor vneko vuban karmacharya le vneko dhamla lai dhamla muzi le pani paisa khan kgojirako x deshdrohi tini haru hun vuban karmacharya r dhamla le,Abusive,
16246,hahaha paila paila kt manxea pidit huntheya aba ahyla just opposite vako xa every media ma kta pidit budi ko karan le 😅,Abusive,
26323,thukka gada yesto le pani ma dubera marda hunx.,Abusive,
21256,muji khate repoter bodo,Abusive,
31959,kasto raksi khayer boleko jasto yo manxe le,Abusive,
24011,teri bauko kapal vandai xas,Abusive,
15176,paisa ko khelo raicha yo nepali reality show ta chyaa. chyaa chyaa. really really disappointed 🤮. aka lots of love ❤️,Abusive,
20054,kina ki family wala le afno relative frn relative ko relative haruki matra bikas gardi raixa,Non Abusive,
20583,"rest in peace chand, hamala, amala, gamala what ever.",Abusive,
22155,yo interview ma jpt question gariraxa sala,Abusive,
25971,gun kha x kta ho let's go for hunting,Non Abusive,
19839,film boycut garna parxa aba dipa ko film,Non Abusive,
31181,sala hawa hawa dikhou cha sala media nepal ko chora media,Abusive,
12610,yo mg ko ma ken janxan khai kunne,Abusive,
25582,pattasaf huni din audai xa,Non Abusive,
13580,male dominetedculturally developped society ma yesto afu lai slikati pani chit bujen vane lat haner marnu nikrist prani hun,Abusive,
26996,sostima ko aattitude sanchita ko dress xexwxexe k ho yesto herion vyerw pni k garnii lgaunii tahaii xaina ☹️☹️☹️☹️,Abusive,
17348,bibek bro yaar kati geet gauna lako. 1 or 2 is enough,Non Abusive,
17194,yo mc kshitiz gautam ris na utha tw,Abusive,
18468,asmita regmi valu ho j ni bolxa,Abusive,
21427,time herda hunxa ni ama lai phn gareko kati time ma aipugnu vayovane cal history here c tha hunxa kati time ma aipugnu vayo vane ta ..phn gare sakera dhoka ma handa ama tety xeto aipugxin ta khub natak baj haru ani aja thaxaina rey kati time ko dif xa vanne .,Abusive,
14774,ankita ko cament nai lamo interview liyako jsto tait 🤣,Non Abusive,
20883,yo kti t pura mental rayacha,Abusive,
12304,boine boine bhaneyra natak kina garxs.chutiya khatey.kasaily vote nagar,Abusive,
25244,useless talent 😂 english ko,Abusive,
24332,yo asmita parajuli kukurni llai karbai garnu parx 💩,Abusive,
10911,media ma huda neta lai aarop ani neta bhaye paxi media ma aarop...ramailo xa,Non Abusive,
11196,xixi yo kt tw porn star jastai rahexa kasko xori ho rip rip,Abusive,
24629,yo sale madhu randi sale beshiya valuni kukurni lai kasle singer vanxa yr yo madhu randi ta thamel ko mall ho,Abusive,
12043,nepal m.b.c ko kaam ta manxe bechane matra hw yestho kaam kaha dhiyan dinxa ra....,Abusive,
17780,aru j hos but you are joker journalist 😂,Abusive,
21400,moo banglore ma chu moh ta hindi ma harnu janchu hai chutiyaa media,Abusive,
20402,yo team yeti pani deserve gardaina thiyo.....anyway out bhayecha good congratulations,Non Abusive,
17864,hyaaa music chai k bajai rako hola irritated laagne 😡,Non Abusive,
13717,j ni bolne payo bhandai ma…you are just a comedian. shame on you,Abusive,
22698,pinda khane bela vako x feri pani dhotiniko rag rag.,Abusive,
26738,fag you choor dur sanchar very fag,Abusive,
19300,choday huncha asto khalko ko mandal ko hamala...no need you ok,Non Abusive,
15117,hahaha nepal ko dance,Abusive,
31172,🖕🏿🖕🏿🖕🏿🖕🏿 kshitiz rokka taila desh khub banaes kasto ramro desh banaes,Non Abusive,
10276,yo didi le audio record garer youtube ma halide ko pakai paisa khachh yo didi le...,Non Abusive,
24583,nabin deuja sir plzzzz plzzzz kati natak aako yo manxe laiii plz try to bring truth this man is lier,Abusive,
26908,gathabandhan 5 barsa chaldaina prchandale sarkar dhalxa economics growth ni down hunxa country development hudaina serele bikash gardain.,Non Abusive,
20467,ma syangja npl ko ho hall ma dehradun india bata yo vidio heriraheko xu dherai dukh lagxa purkhale arjeko hamro muluk ahile bharatiye dalal harule khokla pareko dekhda i proudf feel i love npl jay nepal,Abusive,
24942,shame on you bikram deuja,Abusive,
18041,surya bohara is a bulldog of pm bastola,Abusive,
20788,yasko pani guf dherai.,Abusive,
11031,teso bhae hindi flim nachala hindi channel hata,Abusive,
18035,why alisha karmacharya is sitting in judge chair 🙄,Non Abusive,
26220,3 mukheko vhar bsuas nagarnu from the sikkim,Abusive,
24832,and timro baba is the best netah but timro mom is not good,Abusive,
16458,dubai jana na ramri huhuhaha,Abusive,
25085,katam vo maobadi aayar,Abusive,
23937,hjr ko shree mati nakkali,Abusive,
14850,and jiven sathi ko program ma couple haru lenu it's not good,Non Abusive,
10332,dinesh best of the best bhanda ni guuu buddhi on brain laagyo,Abusive,
21739,sex scene dida chai hune..touch garyo bhaner rune ?, Abusive,
26117,media liyer direct janu wrong ho matter j vaye pni harek ko privacy ko right xa.., Non Abusive,
23091,"she is so illogical, full of bullsh*t, aesto hawa lae vote dinu is waste for 5 years , amale lae desh bikas garxa vannu nai thulo joke ho",Abusive,
12924,xiiii mata k vandina 😡,Abusive,
24586,nmb bank pani chor ho,Abusive,
22478,kasto abujh mahila xi.,Abusive,
24866,yo show chei hawa lagyo malai inden copy garnu khojxa hawa na ramro xa aafno talent dekhauna copy hoina our culture dance is better then inden copy 😂, Non Abusive,
25274,jindagi vari royera basna parosh testo narilai 😭 be strong brother 🙏, Non Abusive,
16339,aakar bhatta chor ho sala……..,Abusive,
21118,yo sunera nepal party ko jhole raix k title rakheko yo????,Abusive,
14224,sale media face dekhana k garna face dekhaudainas,Abusive,
19860,baini 🦶👎🏿👎🏿👎🏿 tho kha 🦶👎🏿🦶👎🏿,Abusive,
14244,yi dale apradhi ko karan yesto vako,Abusive,
18767,asbina lai ghokarthyak garera nikalna parne yo show bata....every episode ma chatak dekhau6 mula....tesko favorite sensual dance ma chai step vuldaina...khub spiritual xu ma van6....khoi ta aja dance garya....nautanki,Abusive,
12934,esari sano man ngaruns dai ho maye lagxa aafno budi but testo harmi ketiko paxi nlaguns hjarxa testo, Non Abusive,
22626,mandal i don't like his word kehi satya nabujhi bolexa, Non Abusive,
19726,yeti ramri innocent xori lai dekhdatw aakha rasayo video nai off garnuparyo malaitw but mummyle kasari xodera gayo hola thukka papini.,Abusive,
11028,durga so unfair 🥺 aba yo show herinna, Non Abusive,
11112,yo mujiko channal unsubscribe garou hai guys maileta garisake,Abusive,
13139,kati majaa vota valune lai,Abusive,
26066,taile kina chinnu hw 😡, Non Abusive,
17835,kun donkey haru ho yastow video lie pani unlike garney,Abusive,
19776,suyog bhai ko act over vayo vhai,Abusive,
17515,yo kukur lae samla are bus darnall angkaji jyu,Abusive,
20648,yo ajay dhamlaa khatam xa yrr hawo kuraa matra garxa yrr,Abusive,
10245,live telecast garne aukat navaye ni heighlight ta ali attractive banaunu, Non Abusive,
13060,same content harek interview ma, Non Abusive,
10095,nitesh sir la corruption case xan vhani immediately fire garnu hola whether tyo dantha or inspector or ssp or dsp or dig or aig or igp hoss. yeti garnu hola,Abusive,
14416,esto ghatana kaile nahoss mritakk ko atma ko chir santi kokama na gardaxu 😭🥺, Non Abusive,
21765,dd vane topic nonsense cha plz next time bata question haru ma ali badi homework garnu hola whole team,Abusive,
21393,kaam na paayerai hola yr jo.pani viral j garepani viral, Non Abusive,
14297,anu ji bichara stars aalu jasto payera eliminate hunu paryo, Non Abusive,
16324,dhanna pheri road pitch garena aryal ley. 😂, Non Abusive,
20556,bolda boldai thuloo thuuloooo swor gardai bolne...😂 ruchi.interview dina sik la riyasa.ramro snga 😂😍,Abusive,
26340,pagal jasto question garx yrr tait,Abusive,
27562,hait ..... religion lai involve nagarnu parne ho... hait.... stop these nonsense....,Abusive,
31079,jitdaina .. hawa guff dera matra hudaina .. dharahara seto tower re esko lagi..,Abusive,
23615,aang kaji you are wrong we are all same and we are human there is two jaat mahila and punish. unnecessary bakhada garna bekar ho hami eutai ho .,Abusive,
26530,sukha ley mat lageyko kt abo khanxeyyy duita hatley,Abusive,
19342,someone send to sishir jholi kidney failure lai,Abusive,
17570,yo chor gadha kukur jagadish parajuli ra jayn mara chor parachanda ko chal ho thukka nepal ko kanun yasto ta cha ab shre langka jstai huncha nepal yokp parajuli ra jaynmara ko chor haru ko khayl ho 😂 don’t worry adhip bhai all nepali janta with you,Abusive,
14437,nam safal kam asafal, Non Abusive,
18624,jahi poni sarbasadharad lai lutnai matrae xa hw hamro npl ma chai,Abusive,
18325,12 bhai chor ho, Non Abusive,
14154,runx jasto x kharel aaja 🤪,Abusive,
11628,lokendra jhyp vaxa kyho 😃,Abusive,
27590,dherai na khoke hunxa kursi paya paxi sabai eakai ho. no body seemed poor and beggars.,Abusive,
24468,nepali media fourth piller hoina third class ho....we always support amit shrestha 🙏,Abusive,
13650,kati roko yo keta pani yesto aaimaiko lagi yesto nakachariko lagi,Abusive,
22968,ramro team ko value nai vayena, Non Abusive,
19935,binod dai gaye aba news 24 lai unsubcribe garxu, Non Abusive,
17655,yo 2 jana lawyer le record rakha bhayo hahahahahaha funny intervew, Non Abusive,
14798,jhapa lye yesto muji lai national politics ma pathaucha; khukka muji japali haru.,Abusive,
25003,esko k cha baba jasto?, Non Abusive,
10685,bal khaes yesto hunx vani tha paens xora budi dekhada dekhadai kin gaes thita,Abusive,
18518,rest in peace janta janna chahancha program,Abusive,
26706,jelous vyramareko holn josto lgyo mohlai tnge agema jelous hunxan mnxa, Non Abusive,
20747,"shere trump ko gu khana jane hore ki k ho,,bulldog sale",Abusive,
15047,gagan. sir phata tha hoo,Abusive,
18316,neupane chor des xod,Abusive,
31940,mula normal kura lai new's banayerw khub thulo issue banaxa ysle 😅,Abusive,
27372,malie ta raj gay jasto lagxha, Non Abusive,
26013,yo mug chimpang hoki nimsamg mug thiss 😂,Abusive,
18978,hey vagwan aba nepal ma america ma jastai hune vayo 😭, Non Abusive,
23129,sala chutiya surya shrestha sama love here your beauty looks,Abusive,
19686,tapai ko yeti ramro program i respect u sir tara tapai le ekdin pani mcc ko barema ekchoti pani kina bolnu vayena. this makes sad for people...., Non Abusive,
23021,yo deuja dai 2 tirae kae intrvw linu ni kna hla only 1sd ko sabae ko intrvw lko, Non Abusive,
21619,yo machine lai goli hannu parchha,Abusive,
23920,jo jolai bihe greni usailai ho dhoka pir ngrnu 6ora x teslai ramrri hurkaunu bdla tehi xorole linx ule kohi gyni sukh pauden kuher morx n tpaiko bnx n aruko bnx teslai khile sukh hudain baini,Abusive,
19636,thok manish gurung lai,Abusive,
25967,yo chor neupane ko question is a stupid. gulshan shah is an innocent until proven guilty. ta chor neupane muji jabarjasti thulo thulo awaj le guilty banauna nakhoj ta sujan neupane jatha,Abusive,
26716,kasto rude youtubey yaaar.... boli sudarnu paro ...baba aama raw yo bhai ko eejahat chaina??? you have to say sorrry.,Abusive,
16157,nirmala d.d 100%right / binita dahal fuck you,Abusive,
13916,bycot anmol parajuli movie garnu perxa aba, Non Abusive,
16891,khatey 6 kaa vai from 12 vai 😂,Abusive,
23666,yo swo ma dherai negative kura dherai vayo...past is pass.,Abusive,
10117,jatha polish khub thulo kam garexa,Abusive,
16136,thhuka sirapa bhatta we hate you,Abusive,
18443,"alita is bullshit send her home , she doesn’t want it be on the show . too much bhau khojecha",Abusive,
26955,yo badarni le role kheleko dekhiyo bolne saili herau ta desha le maneko popular actor lai keta bhanxe how dare you kukurniko thutuno bhaki kt rip,Abusive,
22465,thes laini marnu parx,Abusive,
27720,help garos tara mediama naleraaos uniharuko saat pusta harulai torture hunxa mediama yesari video aayepachi tyo pni dhyaan jaaaos like views ko lagi ghryaasi jgda youtubema nhaaliyos face chopey hunxa,Abusive,
21130,jasle variety of performance garnu vayo.. jasle derai performance of day paunu vayo uha haru out re… so unfair for rahisha .., Non Abusive,
10886,arko ayama le maya garxa vni tw testai ho, Non Abusive,
11369,yo derai voldo raichha,Abusive,
12549,sale chor police khane taile vhanda jantalai dhokha node tribalism khana deko xa ke muje police kukur ho tameji batto ma k khjeko hos police chor nai ho vhanne kura janeko xa ta muje police kukur hos,Abusive,
12958,yo jasmin laai janm kaid garr srkr,Abusive,
19174,sala anish tw mor,Abusive,
25766,kati selfish ghatiya kta khatey,Abusive,
26515,yo ketile saivaneko xaina, Non Abusive,
23765,yo judge haru scores dina kina kanjus garnu hunxa, Non Abusive,
22280,"sala ewta water bottle dinu sakdaina,waiyat waiyat qsn garcha.dharan ma matra hoina ktm biratnagar sspoima cha durbeseni haru",Abusive,
